,Unnamed: 0,date,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,ind,elevator_id,x_x,y_x,primary_axis,z,sax,loss,threshold,anomaly,anomaly_x,anomaly_y,trip
0,0,2018-07-09 12:05:16.701,400,400,400,400,1,-1.35993837974288,0.372526661604181,-1.066406,-0.040782182179743,0,,,False,False,False,norm
1,1,2018-07-09 12:05:16.743,401,401,401,401,1,-0.892045451980447,0.319644676870234,-1.066406,0.091968593321365,0,,,False,False,False,norm
2,2,2018-07-09 12:05:16.784,402,402,402,402,1,-0.507316618642887,0.250455117819556,-1.058594,0.204330899049091,0,,,False,False,False,norm
3,3,2018-07-09 12:05:16.826,403,403,403,403,1,-0.260418516682926,0.156873152370531,-1.0625,0.264100712304808,1,0.980211186408997,1.7,False,False,False,norm
4,4,2018-07-09 12:05:16.868,404,404,404,404,1,-0.156761635029964,0.04075718074549,-1.066406,0.25876411426003,1,2.59876916408539,1.7,True,False,False,norm
5,5,2018-07-09 12:05:16.909,405,405,405,405,1,-0.153944500472815,-0.079676412417314,-1.058594,0.191792363385064,0,,,False,False,False,norm
6,6,2018-07-09 12:05:16.951,406,406,406,406,1,-0.185860454127067,-0.162444646180411,-1.0625,0.08010336726548,0,,,False,False,False,norm
7,7,2018-07-09 12:05:16.993,407,407,407,407,1,-0.211568147810997,-0.148424439187927,-1.070313,-0.039100097994179,0,,,False,False,False,norm
8,8,2018-07-09 12:05:17.034,408,408,408,408,1,-0.245423823679978,0.00179721042745,-1.070313,-0.121403256463232,0,,,False,False,False,norm
9,9,2018-07-09 12:05:17.076,409,409,409,409,1,-0.308417458040181,0.278565572596074,-1.066406,-0.144709347637451,0,,,False,False,False,norm
10,10,2018-07-09 12:05:17.118,410,410,410,410,1,-0.347790458113197,0.640114515891012,-1.066406,-0.118245543853138,0,,,False,False,False,norm
11,11,2018-07-09 12:05:17.159,411,411,411,411,1,-0.249959078232865,1.03538437016645,-1.0625,-0.066687187247306,0,,,False,False,False,norm
12,12,2018-07-09 12:05:17.201,412,412,412,412,1,0.034592725395939,1.40778047522992,-1.0625,-0.008830237393176,0,,,False,False,False,norm
13,13,2018-07-09 12:05:17.243,413,413,413,413,1,0.420980485436349,1.7102999937203,-1.070313,0.053428977495538,0,,,False,False,False,norm
14,14,2018-07-09 12:05:17.284,414,414,414,414,1,0.781373542236264,1.9219103309697,-1.066406,0.1227880611894,0,,,False,False,False,norm
15,15,2018-07-09 12:05:17.326,415,415,415,415,1,1.046347836822,2.04084379090262,-1.0625,0.18540623049268,0,,,False,False,False,norm
16,16,2018-07-09 12:05:17.368,416,416,416,416,1,1.18234156084467,2.07000806878497,-1.0625,0.212158519399132,0,,,False,False,False,norm
17,17,2018-07-09 12:05:17.409,417,417,417,417,1,1.14355488284057,2.00865131666869,-1.058594,0.180401366667185,0,,,False,False,False,norm
18,18,2018-07-09 12:05:17.451,418,418,418,418,1,0.910499087851578,1.85036900100289,-1.066406,0.092419880572945,0,,,False,False,False,norm
19,19,2018-07-09 12:05:17.493,419,419,419,419,1,0.555198047729928,1.58757360303927,-1.066406,-0.025240418719828,0,,,False,False,False,norm
20,20,2018-07-09 12:05:17.534,420,420,420,420,1,0.20845130701945,1.22271584726351,-1.070313,-0.141692453928568,0,,,False,False,False,norm
21,21,2018-07-09 12:05:17.576,421,421,421,421,1,-0.028319324887866,0.772883024298957,-1.066406,-0.242511211388921,0,,,False,False,False,norm
22,22,2018-07-09 12:05:17.618,422,422,422,422,1,-0.108953044691125,0.253934249898421,-1.0625,-0.330535559522359,-1,1.13051631450653,1.7,False,False,False,norm
23,23,2018-07-09 12:05:17.659,423,423,423,423,1,-0.043205825451858,-0.315927265091349,-1.070313,-0.407637787040852,-1,1.7807959318161,1.7,True,False,False,norm
24,24,2018-07-09 12:05:17.701,424,424,424,424,1,0.10917784428364,-0.880855287686653,-1.070313,-0.465777357757568,-1,0.817008137702942,1.7,False,False,False,norm
25,25,2018-07-09 12:05:17.743,425,425,425,425,1,0.297822637224817,-1.36388503381347,-1.066406,-0.498671018109985,-1,1.74783775806427,1.7,True,False,False,norm
26,26,2018-07-09 12:05:17.784,426,426,426,426,1,0.50382887019683,-1.71155287718804,-1.066406,-0.506348567908666,-1,1.30173778533936,1.7,False,False,False,norm
27,27,2018-07-09 12:05:17.826,427,427,427,427,1,0.680975075339204,-1.86230486773887,-1.070313,-0.484508086756223,-1,0.980211186408997,1.7,False,False,False,norm
28,28,2018-07-09 12:05:17.868,428,428,428,428,1,0.74305535280682,-1.72455700471857,-1.066406,-0.421344751742112,-1,0.980211186408997,1.7,False,False,False,norm
29,29,2018-07-09 12:05:17.909,429,429,429,429,1,0.631910690566698,-1.26400752462971,-1.066406,-0.302260150597153,-1,0.980211186408997,1.7,False,False,False,norm
30,30,2018-07-09 12:05:17.951,430,430,430,430,1,0.376993549892435,-0.581917728077532,-1.070313,-0.111952155927524,0,,,False,False,False,norm
31,31,2018-07-09 12:05:17.993,431,431,431,431,1,0.10204333085633,0.137575384065393,-1.066406,0.156810615968444,0,,,False,False,False,norm
32,32,2018-07-09 12:05:18.034,432,432,432,432,1,-0.038855874634875,0.735233717015768,-1.066406,0.486974076054073,1,0.980211186408997,1.7,False,False,False,norm
33,33,2018-07-09 12:05:18.076,433,433,433,433,1,0.01327754316016,1.11348464933885,-1.066406,0.824758521536697,1,2.59876916408539,1.7,True,False,False,norm
34,34,2018-07-09 12:05:18.118,434,434,434,434,1,0.152732198232227,1.2254428527738,-1.054688,1.07539086509661,2,1.13051631450653,1.7,False,False,False,norm
35,35,2018-07-09 12:05:18.159,435,435,435,435,1,0.201915899944691,1.09088274833733,-1.054688,1.11924174950712,2,1.59873886108398,1.7,False,False,False,norm
36,36,2018-07-09 12:05:18.201,436,436,436,436,1,0.07791036841957,0.814835604524483,-1.046875,0.854371905136116,2,1.00138432979584,1.7,False,False,False,norm
37,37,2018-07-09 12:05:18.243,437,437,437,437,1,-0.161688414278202,0.512208930158916,-1.042969,0.255572482549852,1,0.401626563072205,1.7,False,False,False,norm
38,38,2018-07-09 12:05:18.284,438,438,438,438,1,-0.404944716366201,0.187804149946527,-1.074219,-0.575755120197792,-1,2.84709048271179,1.7,True,False,False,norm
39,39,2018-07-09 12:05:18.326,439,439,439,439,1,-0.550165377225423,-0.229386149042523,-1.074219,-1.42383596393043,-2,3.18324830532074,1.7,True,False,False,norm
40,40,2018-07-09 12:05:18.368,440,440,440,440,1,-0.53894964770826,-0.712628940921384,-1.09375,-2.03947166612131,-2,2.38899297714233,1.7,True,False,False,norm
41,41,2018-07-09 12:05:18.409,441,441,441,441,1,-0.394535717016255,-1.02842447251684,-1.109375,-2.24329104860193,-2,1.59758501052856,1.7,False,False,False,norm
42,42,2018-07-09 12:05:18.451,442,442,442,442,1,-0.206314400641686,-0.91381921579569,-1.078125,-2.01758405820351,-2,0.802040338516235,1.7,False,False,False,norm
43,43,2018-07-09 12:05:18.493,443,443,443,443,1,-0.090350014230525,-0.441985385332387,-1.0625,-1.51510696474076,-2,0.209741616249084,1.7,False,False,False,norm
44,44,2018-07-09 12:05:18.534,444,444,444,444,1,-0.121094090785618,0.039937433355903,-1.0625,-0.949536122816974,-2,0.015805673599243,1.7,False,False,False,norm
45,45,2018-07-09 12:05:18.576,445,445,445,445,1,-0.244078568962104,0.363115458482461,-1.0625,-0.477882868525276,-1,0.015805673599243,1.7,False,False,False,norm
46,46,2018-07-09 12:05:18.618,446,446,446,446,1,-0.352964704129253,0.604085696221128,-1.0625,-0.167302735637006,0,,,False,False,False,norm
47,47,2018-07-09 12:05:18.659,447,447,447,447,1,-0.408380506684143,0.830025441462086,-1.070313,-0.019849640681162,0,,,False,False,False,norm
48,48,2018-07-09 12:05:18.701,448,448,448,448,1,-0.400824301821324,0.971642574345731,-1.058594,-0.007848924951938,0,,,False,False,False,norm
49,49,2018-07-09 12:05:18.743,449,449,449,449,1,-0.347156974626258,0.863976683023558,-1.0625,-0.087853455249059,0,,,False,False,False,norm
50,50,2018-07-09 12:05:18.784,450,450,450,450,1,-0.290549358015379,0.485525511589263,-1.082031,-0.2001899493846,0,,,False,False,False,norm
51,51,2018-07-09 12:05:18.826,451,451,451,451,1,-0.225419390788331,0.020499073247647,-1.058594,-0.293364024454092,-1,2.77172371149063,1.7,True,False,False,norm
52,52,2018-07-09 12:05:18.868,452,452,452,452,1,-0.132469229052774,-0.391595265622573,-1.070313,-0.345945060420151,-1,0.442722940444946,1.7,False,False,False,norm
53,53,2018-07-09 12:05:18.909,453,453,453,453,1,-0.014779283193685,-0.669127169052188,-1.070313,-0.352495133705888,-1,0.341927361488342,1.7,False,False,False,norm
54,54,2018-07-09 12:05:18.951,454,454,454,454,1,0.111325417995752,-0.722104157274343,-1.0625,-0.311754760834489,-1,0.201317715644836,1.7,False,False,False,norm
55,55,2018-07-09 12:05:18.993,455,455,455,455,1,0.1623130553609,-0.611726015923003,-1.074219,-0.229020847088019,0,,,False,False,False,norm
56,56,2018-07-09 12:05:19.034,456,456,456,456,1,0.058897806408593,-0.517568882028765,-1.066406,-0.121570366456283,0,,,False,False,False,norm
57,57,2018-07-09 12:05:19.076,457,457,457,457,1,-0.135616173477516,-0.522816096020742,-1.054688,-0.021001042538325,0,,,False,False,False,norm
58,58,2018-07-09 12:05:19.118,458,458,458,458,1,-0.272207732559372,-0.604389692275421,-1.074219,0.045515190129488,0,,,False,False,False,norm
59,59,2018-07-09 12:05:19.159,459,459,459,459,1,-0.246967708418816,-0.71446420214592,-1.058594,0.06872482359271,0,,,False,False,False,norm
60,60,2018-07-09 12:05:19.201,460,460,460,460,1,-0.041618257160091,-0.776481461060698,-1.066406,0.047431508476087,0,,,False,False,False,norm
61,61,2018-07-09 12:05:19.243,461,461,461,461,1,0.289569286245728,-0.707209424871162,-1.0625,-0.013068007745529,0,,,False,False,False,norm
62,62,2018-07-09 12:05:19.284,462,462,462,462,1,0.653822924922095,-0.455860154420354,-1.066406,-0.094115191837902,0,,,False,False,False,norm
63,63,2018-07-09 12:05:19.326,463,463,463,463,1,0.946538984837476,-0.010630116546858,-1.074219,-0.171298342253537,0,,,False,False,False,norm
64,64,2018-07-09 12:05:19.368,464,464,464,464,1,1.07606741213,0.569984827792344,-1.0625,-0.234779096366089,0,,,False,False,False,norm
65,65,2018-07-09 12:05:19.409,465,465,465,465,1,1.00845989449461,1.15541178753777,-1.0625,-0.292654227003249,-1,0.980211186408997,1.7,False,False,False,norm
66,66,2018-07-09 12:05:19.451,466,466,466,466,1,0.759677241654947,1.53433810648604,-1.070313,-0.346764722007922,-1,0.980211186408997,1.7,False,False,False,norm
67,67,2018-07-09 12:05:19.493,467,467,467,467,1,0.368796900259543,1.43553305977961,-1.066406,-0.380261592039508,-1,0.980211186408997,1.7,False,False,False,norm
68,68,2018-07-09 12:05:19.534,468,468,468,468,1,-0.070653153350998,0.794757045978606,-1.074219,-0.373959130345032,-1,0.980211186408997,1.7,False,False,False,norm
69,69,2018-07-09 12:05:19.576,469,469,469,469,1,-0.448707247045091,-0.060509681510819,-1.066406,-0.326983358684814,-1,0.980211186408997,1.7,False,False,False,norm
70,70,2018-07-09 12:05:19.618,470,470,470,470,1,-0.736026595942093,-0.702331786341277,-1.0625,-0.260025753806333,-1,0.980211186408997,1.7,False,False,False,norm
71,71,2018-07-09 12:05:19.659,471,471,471,471,1,-0.958744563762436,-0.922751798363542,-1.070313,-0.198363003863932,0,,,False,False,False,norm
72,72,2018-07-09 12:05:19.701,472,472,472,472,1,-1.11583213831905,-0.710067650715248,-1.066406,-0.161678571806784,0,,,False,False,False,norm
73,73,2018-07-09 12:05:19.743,473,473,473,473,1,-1.17918012431315,-0.166417165205625,-1.058594,-0.167651202594236,0,,,False,False,False,norm
74,74,2018-07-09 12:05:19.784,474,474,474,474,1,-1.14554176522798,0.548596059385901,-1.070313,-0.222730688118517,0,,,False,False,False,norm
75,75,2018-07-09 12:05:19.826,475,475,475,475,1,-1.06317605217465,1.36144917264704,-1.066406,-0.313137566068141,-1,0.980211186408997,1.7,False,False,False,norm
76,76,2018-07-09 12:05:19.868,476,476,476,476,1,-0.986119034844232,2.29178697662649,-1.066406,-0.415466642542533,-1,0.980211186408997,1.7,False,False,False,norm
77,77,2018-07-09 12:05:19.909,477,477,477,477,1,-0.916170367418038,3.20628899738453,-1.070313,-0.50517643440113,-1,0.980211186408997,1.7,False,False,False,norm
78,78,2018-07-09 12:05:19.951,478,478,478,478,1,-0.808162042993126,3.71833597872217,-1.070313,-0.558718271073223,-1,0.980211186408997,1.7,False,False,True,norm
79,79,2018-07-09 12:05:19.993,479,479,479,479,1,-0.60728555932918,3.54344537957459,-1.070313,-0.562083248345692,-1,0.980211186408997,1.7,False,False,False,norm
80,80,2018-07-09 12:05:20.034,480,480,480,480,1,-0.30485018900399,2.82498622084959,-1.070313,-0.518734454044861,-1,0.980211186408997,1.7,False,False,False,norm
81,81,2018-07-09 12:05:20.076,481,481,481,481,1,0.047512581123798,1.92513326103278,-1.066406,-0.449254113807799,-1,0.980211186408997,1.7,False,False,False,norm
82,82,2018-07-09 12:05:20.118,482,482,482,482,1,0.411463617920915,1.0972456297114,-1.066406,-0.382478107191817,-1,0.980211186408997,1.7,False,False,False,norm
83,83,2018-07-09 12:05:20.159,483,483,483,483,1,0.785262889879682,0.458322231878738,-1.066406,-0.342576860597999,-1,0.980211186408997,1.7,False,False,False,norm
84,84,2018-07-09 12:05:20.201,484,484,484,484,1,1.1322408095227,0.042269822848706,-1.0625,-0.338899778541087,-1,0.980211186408997,1.7,False,False,False,norm
85,85,2018-07-09 12:05:20.242,485,485,485,485,1,1.35618788848667,-0.197569223886889,-1.070313,-0.360050613300281,-1,0.980211186408997,1.7,False,False,False,norm
86,86,2018-07-09 12:05:20.284,486,486,486,486,1,1.37343255360804,-0.344485348993705,-1.070313,-0.380115083638803,-1,0.980211186408997,1.7,False,False,False,norm
87,87,2018-07-09 12:05:20.325,487,487,487,487,1,1.19299497852956,-0.458379523072594,-1.066406,-0.377612030464123,-1,0.980211186408997,1.7,False,False,False,norm
88,88,2018-07-09 12:05:20.366,488,488,488,488,1,0.915072992829792,-0.563518005424627,-1.070313,-0.345999952613046,-1,0.980211186408997,1.7,False,False,False,norm
89,89,2018-07-09 12:05:20.408,489,489,489,489,1,0.662762192278962,-0.666829534570198,-1.066406,-0.291287485974672,-1,0.980211186408997,1.7,False,False,False,norm
90,90,2018-07-09 12:05:20.449,490,490,490,490,1,0.519736618781684,-0.7503862826036,-1.0625,-0.225649098572376,0,,,False,False,False,norm
91,91,2018-07-09 12:05:20.490,491,491,491,491,1,0.498437700205762,-0.778383064501697,-1.070313,-0.156851004262326,0,,,False,False,False,norm
92,92,2018-07-09 12:05:20.531,492,492,492,492,1,0.565008186094215,-0.773659635954765,-1.066406,-0.086951070497032,0,,,False,False,False,norm
93,93,2018-07-09 12:05:20.573,493,493,493,493,1,0.703788177828917,-0.828483010560767,-1.0625,-0.022567162163212,0,,,False,False,False,norm
94,94,2018-07-09 12:05:20.614,494,494,494,494,1,0.928710609895773,-1.00710133830955,-1.066406,0.026089580227538,0,,,False,False,False,norm
95,95,2018-07-09 12:05:20.656,495,495,495,495,1,1.24228590558285,-1.29919024753873,-1.0625,0.055051979956458,0,,,False,False,False,norm
96,96,2018-07-09 12:05:20.697,496,496,496,496,1,1.60448037645583,-1.62135502841338,-1.070313,0.066153278404606,0,,,False,False,False,norm
97,97,2018-07-09 12:05:20.738,497,497,497,497,1,1.94331262800866,-1.82681754790537,-1.058594,0.059380662210239,0,,,False,False,False,norm
98,98,2018-07-09 12:05:20.780,498,498,498,498,1,2.20956890195569,-1.78277155244109,-1.0625,0.037681366099814,0,,,False,False,False,norm
99,99,2018-07-09 12:05:20.821,499,499,499,499,1,2.38596466386213,-1.45533756566172,-1.074219,0.018481614636196,0,,,False,False,False,norm
100,100,2018-07-09 12:05:20.862,500,500,500,500,1,2.43838814174743,-0.94081817859327,-1.0625,0.020646517723797,0,,,False,False,False,norm
101,101,2018-07-09 12:05:20.903,501,501,501,501,1,2.32033087951351,-0.417484401757881,-1.066406,0.042852871414613,0,,,False,False,False,norm
102,102,2018-07-09 12:05:20.945,502,502,502,502,1,2.00178499417602,-0.012884276333708,-1.066406,0.06627434417378,0,,,False,False,False,norm
103,103,2018-07-09 12:05:20.986,503,503,503,503,1,1.47845162152642,0.25892931396602,-1.058594,0.067637084513706,0,,,False,False,False,norm
104,104,2018-07-09 12:05:21.027,504,504,504,504,1,0.793947999103972,0.442853748052396,-1.066406,0.032343733740755,0,,,False,False,False,norm
105,105,2018-07-09 12:05:21.069,505,505,505,505,1,0.02815504036556,0.581829706094077,-1.066406,-0.036752086748694,0,,,False,False,False,norm
106,106,2018-07-09 12:05:21.110,506,506,506,506,1,-0.735456608461713,0.689109496769319,-1.066406,-0.128152403646554,0,,,False,False,False,norm
107,107,2018-07-09 12:05:21.152,507,507,507,507,1,-1.40607999448519,0.765198999027206,-1.066406,-0.234056149222274,0,,,False,False,False,norm
108,108,2018-07-09 12:05:21.193,508,508,508,508,1,-1.88223422551866,0.803924008798975,-1.066406,-0.349876850178679,-1,0.980211186408997,1.7,False,False,False,norm
109,109,2018-07-09 12:05:21.234,509,509,509,509,1,-2.07069270437241,0.760353360316032,-1.066406,-0.467069223506481,-1,0.980211186408997,1.7,False,False,False,norm
110,110,2018-07-09 12:05:21.276,510,510,510,510,1,-1.9185816492643,0.576695822015425,-1.074219,-0.570982612771933,-1,0.980211186408997,1.7,False,False,False,norm
111,111,2018-07-09 12:05:21.317,511,511,511,511,1,-1.4485377938062,0.254873765851415,-1.066406,-0.649983591153587,-1,0.980211186408997,1.7,False,False,False,norm
112,112,2018-07-09 12:05:21.358,512,512,512,512,1,-0.768452116818987,-0.117316669980623,-1.066406,-0.699817086682044,-1,0.980211186408997,1.7,False,False,False,norm
113,113,2018-07-09 12:05:21.399,513,513,513,513,1,-0.038432719646689,-0.414520216137472,-1.074219,-0.712707709552531,-1,0.980211186408997,1.7,False,False,False,norm
114,114,2018-07-09 12:05:21.441,514,514,514,514,1,0.58041457122168,-0.560483986491862,-1.070313,-0.676967277989738,-1,0.980211186408997,1.7,False,False,False,norm
115,115,2018-07-09 12:05:21.482,515,515,515,515,1,0.958320669347786,-0.550654358177475,-1.066406,-0.590449005487014,-1,0.980211186408997,1.7,False,False,False,norm
116,116,2018-07-09 12:05:21.524,516,516,516,516,1,1.02034540296669,-0.401694991644095,-1.070313,-0.460309156181515,-1,0.980211186408997,1.7,False,False,False,norm
117,117,2018-07-09 12:05:21.565,517,517,517,517,1,0.784653070029114,-0.138079226490017,-1.070313,-0.29759728077486,-1,0.980211186408997,1.7,False,False,False,norm
118,118,2018-07-09 12:05:21.606,518,518,518,518,1,0.388506171535519,0.184932711047032,-1.0625,-0.123096732547778,0,,,False,False,False,norm
119,119,2018-07-09 12:05:21.648,519,519,519,519,1,0.02252401647796,0.491978006058499,-1.066406,0.033281614879356,0,,,False,False,False,norm
120,120,2018-07-09 12:05:21.689,520,520,520,520,1,-0.203096612265558,0.721881799801961,-1.058594,0.146547486959021,0,,,False,False,False,norm
121,121,2018-07-09 12:05:21.730,521,521,521,521,1,-0.298903043100895,0.849050724299816,-1.066406,0.208975116288091,0,,,False,False,False,norm
122,122,2018-07-09 12:05:21.771,522,522,522,522,1,-0.302897104555786,0.868441637101277,-1.066406,0.228105191453892,0,,,False,False,False,norm
123,123,2018-07-09 12:05:21.813,523,523,523,523,1,-0.195274800950404,0.773420442103122,-1.0625,0.21101032931344,0,,,False,False,False,norm
124,124,2018-07-09 12:05:21.854,524,524,524,524,1,0.054789499544903,0.568160529510968,-1.0625,0.157150105424814,0,,,False,False,False,norm
125,125,2018-07-09 12:05:21.895,525,525,525,525,1,0.387858668385121,0.287588336868991,-1.0625,0.070724668715455,0,,,False,False,False,norm
126,126,2018-07-09 12:05:21.937,526,526,526,526,1,0.669894097973982,0.010385327294644,-1.066406,-0.027378162724937,0,,,False,False,False,norm
127,127,2018-07-09 12:05:21.978,527,527,527,527,1,0.797522788342648,-0.164844421630709,-1.070313,-0.105474440614939,0,,,False,False,False,norm
128,128,2018-07-09 12:05:22.020,528,528,528,528,1,0.759397050524943,-0.198374769390739,-1.066406,-0.140481501966915,0,,,False,False,False,norm
129,129,2018-07-09 12:05:22.061,529,529,529,529,1,0.627751044536962,-0.13913471430726,-1.066406,-0.130038542518,0,,,False,False,False,norm
130,130,2018-07-09 12:05:22.102,530,530,530,530,1,0.496690475665712,-0.066647946324105,-1.066406,-0.087375384339094,0,,,False,False,False,norm
131,131,2018-07-09 12:05:22.144,531,531,531,531,1,0.410737630010549,-0.024824891757553,-1.0625,-0.030424011620734,0,,,False,False,False,norm
132,132,2018-07-09 12:05:22.185,532,532,532,532,1,0.372364029812255,0.015072678015135,-1.066406,0.027000497732268,0,,,False,False,False,norm
133,133,2018-07-09 12:05:22.226,533,533,533,533,1,0.394246750464525,0.123518612974719,-1.066406,0.077310898501132,0,,,False,False,False,norm
134,134,2018-07-09 12:05:22.267,534,534,534,534,1,0.47057353350175,0.326452678783651,-1.066406,0.109859001961597,0,,,False,False,False,norm
135,135,2018-07-09 12:05:22.309,535,535,535,535,1,0.529349841368692,0.596874414014573,-1.058594,0.105033240263951,0,,,False,False,False,norm
136,136,2018-07-09 12:05:22.350,536,536,536,536,1,0.491448127118425,0.922795624823427,-1.0625,0.049411150256504,0,,,False,False,False,norm
137,137,2018-07-09 12:05:22.392,537,537,537,537,1,0.346577509405821,1.31595552106027,-1.066406,-0.043926998596962,0,,,False,False,False,norm
138,138,2018-07-09 12:05:22.433,538,538,538,538,1,0.140797812861251,1.76182679508024,-1.070313,-0.140364278208244,0,,,False,False,False,norm
139,139,2018-07-09 12:05:22.474,539,539,539,539,1,-0.061431901170713,2.19289835402883,-1.070313,-0.211940158670969,0,,,False,False,False,norm
140,140,2018-07-09 12:05:22.516,540,540,540,540,1,-0.196162391105282,2.51418797650115,-1.0625,-0.256735770387734,-1,0.980211186408997,1.7,False,False,False,norm
141,141,2018-07-09 12:05:22.557,541,541,541,541,1,-0.23455376668397,2.64424189335662,-1.066406,-0.288409144090326,-1,0.980211186408997,1.7,False,False,False,norm
142,142,2018-07-09 12:05:22.598,542,542,542,542,1,-0.20547055493181,2.52273628013835,-1.066406,-0.313102573800238,-1,0.980211186408997,1.7,False,False,False,norm
143,143,2018-07-09 12:05:22.639,543,543,543,543,1,-0.160899805013105,2.13059428485458,-1.070313,-0.324247123179878,-1,0.980211186408997,1.7,False,False,False,norm
144,144,2018-07-09 12:05:22.681,544,544,544,544,1,-0.145240314757644,1.53959960208101,-1.066406,-0.31502101212232,-1,0.980211186408997,1.7,False,False,False,norm
145,145,2018-07-09 12:05:22.722,545,545,545,545,1,-0.212313839101249,0.896520385323932,-1.066406,-0.286179126033089,-1,0.980211186408997,1.7,False,False,False,norm
146,146,2018-07-09 12:05:22.763,546,546,546,546,1,-0.409123764885673,0.350844867363108,-1.066406,-0.241088542296948,0,,,False,False,False,norm
147,147,2018-07-09 12:05:22.805,547,547,547,547,1,-0.707734824571885,0.013058381624004,-1.070313,-0.182031715101861,0,,,False,False,False,norm
148,148,2018-07-09 12:05:22.846,548,548,548,548,1,-1.00807251804108,-0.065447060913509,-1.066406,-0.118826384847546,0,,,False,False,False,norm
149,149,2018-07-09 12:05:22.888,549,549,549,549,1,-1.22893779931037,0.088700693877491,-1.0625,-0.075363741968659,0,,,False,False,False,norm
150,150,2018-07-09 12:05:22.929,550,550,550,550,1,-1.33640339201866,0.377210995501957,-1.0625,-0.076428899795968,0,,,False,False,False,norm
151,151,2018-07-09 12:05:22.970,551,551,551,551,1,-1.29877606752852,0.676905828864242,-1.066406,-0.127547159189024,0,,,False,False,False,norm
152,152,2018-07-09 12:05:23.012,552,552,552,552,1,-1.11117815225508,0.905076889842812,-1.066406,-0.211930440218621,0,,,False,False,False,norm
153,153,2018-07-09 12:05:23.053,553,553,553,553,1,-0.844704552731426,1.04213345100444,-1.070313,-0.304247046275507,-1,0.980211186408997,1.7,False,False,False,norm
154,154,2018-07-09 12:05:23.094,554,554,554,554,1,-0.579646067905049,1.08946066013144,-1.066406,-0.385173368798579,-1,0.980211186408997,1.7,False,False,False,norm
155,155,2018-07-09 12:05:23.135,555,555,555,555,1,-0.297472199605091,1.0328599647472,-1.066406,-0.444036281471276,-1,0.980211186408997,1.7,False,False,False,norm
156,156,2018-07-09 12:05:23.177,556,556,556,556,1,0.100176227592915,0.853275261358053,-1.070313,-0.470791181314495,-1,0.980211186408997,1.7,False,False,False,norm
157,157,2018-07-09 12:05:23.218,557,557,557,557,1,0.660321504083902,0.544882578155617,-1.070313,-0.455082922633508,-1,0.980211186408997,1.7,False,False,False,norm
158,158,2018-07-09 12:05:23.260,558,558,558,558,1,1.31857356380646,0.141236414204667,-1.066406,-0.395906135557287,-1,0.980211186408997,1.7,False,False,False,norm
159,159,2018-07-09 12:05:23.301,559,559,559,559,1,1.97080618840094,-0.264540461448302,-1.070313,-0.305516132433389,-1,0.980211186408997,1.7,False,False,False,norm
160,160,2018-07-09 12:05:23.342,560,560,560,560,1,2.53941244931862,-0.576102303677492,-1.0625,-0.204736784850258,0,,,False,False,False,norm
161,161,2018-07-09 12:05:23.384,561,561,561,561,1,2.9617550793234,-0.777212343506837,-1.066406,-0.114557129833611,0,,,False,False,False,norm
162,162,2018-07-09 12:05:23.425,562,562,562,562,1,3.16842610905475,-0.924245386896513,-1.066406,-0.048440844051878,0,,,False,False,False,norm
163,163,2018-07-09 12:05:23.466,563,563,563,563,1,3.1182425066042,-1.06275604389356,-1.0625,-0.012525878588449,0,,,False,False,False,norm
164,164,2018-07-09 12:05:23.507,564,564,564,564,1,2.86265501382605,-1.17518811332355,-1.066406,-0.007200944633363,0,,,False,False,False,norm
165,165,2018-07-09 12:05:23.549,565,565,565,565,1,2.53197915265786,-1.19891524262361,-1.066406,-0.02679076712194,0,,,False,False,False,norm
166,166,2018-07-09 12:05:23.590,566,566,566,566,1,2.22490054439805,-1.06115862528482,-1.066406,-0.065696892592487,0,,,False,False,False,norm
167,167,2018-07-09 12:05:23.632,567,567,567,567,1,1.93519458762518,-0.706886271332082,-1.0625,-0.122810881233656,0,,,False,False,False,norm
168,168,2018-07-09 12:05:23.673,568,568,568,568,1,1.58866861843669,-0.137278152301209,-1.066406,-0.193283360714695,0,,,False,False,False,norm
169,169,2018-07-09 12:05:23.714,569,569,569,569,1,1.11217487672623,0.579298140253271,-1.066406,-0.259161971290079,-1,0.980211186408997,1.7,False,False,False,norm
170,170,2018-07-09 12:05:23.756,570,570,570,570,1,0.475596510438433,1.33777416665296,-1.070313,-0.293497940980703,-1,0.980211186408997,1.7,False,False,False,norm
171,171,2018-07-09 12:05:23.797,571,571,571,571,1,-0.274120139537546,2.01796264730654,-1.070313,-0.276235641056159,-1,0.980211186408997,1.7,False,False,False,norm
172,172,2018-07-09 12:05:23.838,572,572,572,572,1,-1.0014383403332,2.50376194230353,-1.066406,-0.209260228928848,0,,,False,False,False,norm
173,173,2018-07-09 12:05:23.880,573,573,573,573,1,-1.54324126256377,2.72115058672122,-1.066406,-0.117527533114996,0,,,False,False,False,norm
174,174,2018-07-09 12:05:23.921,574,574,574,574,1,-1.80327244805211,2.66116092813483,-1.0625,-0.036106549238575,0,,,False,False,False,norm
175,175,2018-07-09 12:05:23.962,575,575,575,575,1,-1.7952643304472,2.37865010743302,-1.0625,0.006989063153603,0,,,False,False,False,norm
176,176,2018-07-09 12:05:24.003,576,576,576,576,1,-1.62446373005032,1.98104310071836,-1.066406,0.002861353620612,0,,,False,False,False,norm
